family,regime,window,noise,horizon_bin,count,class_accuracy,forecast_success_rate,median_radius_error,median_forecast_nrmse,p90_forecast_nrmse
slow,origin,16,0.001,1_to_2,55686,0.0,0.0,0.876340129202,0.83055198675,0.998061012676
slow,origin,16,0.001,ge_2,28295,0.5001236967662132,0.5001236967662132,0.00266749781999,0.0221640326354,0.923106902176
slow,origin,16,1e-05,0.5_to_1,62961,0.0,0.0,2.49763959714e-06,0.842152202137,1.04150717386
slow,origin,16,1e-05,1_to_2,55686,0.0,0.0,0.86821518635,0.831358939574,0.998061012676
slow,origin,16,1e-05,ge_2,28295,0.5001236967662132,0.5001236967662132,0.0024632886524,0.0196390799975,0.923106902175
slow,origin,16,1e-08,0.5_to_1,62961,0.0,0.0,5.60741386657e-09,0.842151746488,1.04151162392
slow,origin,16,1e-08,1_to_2,55686,0.0,0.0,0.8695959159,0.831358939574,0.998061012676
slow,origin,16,1e-08,ge_2,28295,0.5001236967662132,0.5001236967662132,0.00246109060422,0.0196134967276,0.923106902175
slow,origin,32,0,1_to_2,62961,0.0,0.0,0.918907410348,0.825136791,1.0
slow,origin,32,0,ge_2,83981,0.3369214465176647,0.3369214465176647,0.863053014992,0.834063047311,0.997429103005
slow,origin,32,0.001,1_to_2,62961,0.0,0.0,0.593117540117,0.825136791,1.0
slow,origin,32,0.001,ge_2,83981,0.3369214465176647,0.3369214465176647,0.862662554955,0.834063047311,0.997429103005
slow,origin,32,1e-05,1_to_2,62961,0.0,0.0,0.631520217409,0.825136791,1.0
slow,origin,32,1e-05,ge_2,83981,0.3369214465176647,0.3369214465176647,0.863045944644,0.834063047311,0.997429103005
slow,origin,32,1e-08,1_to_2,62961,0.0,0.0,0.92171001085,0.825136791,1.0
slow,origin,32,1e-08,ge_2,83981,0.3369214465176647,0.3369214465176647,0.863053008065,0.834063047311,0.997429103005
slow,origin,64,0,ge_2,146942,0.19255896884485035,0.19255896884485035,0.774842651553,0.885533117301,0.999993670558
slow,origin,64,0.001,ge_2,146942,0.19255896884485035,0.19255896884485035,0.824533633452,0.885533117301,1.0
slow,origin,64,1e-05,ge_2,146942,0.19255896884485035,0.19255896884485035,0.816782510919,0.885533117301,1.0
slow,origin,64,1e-08,ge_2,146942,0.19255896884485035,0.19255896884485035,0.774842657957,0.885533117301,0.999993672424
slow,post_lag,8,0,0.5_to_1,55686,0.0,0.0,7.04287078646e-06,1.04410450991,1.06838132025
slow,post_lag,8,0,1_to_2,28295,0.0,0.0,0.970633456254,0.993248902761,1.0
slow,post_lag,8,0,lt_0.5,62961,0.0,0.0,2.3319546294e-09,1.02105494642,1.0415115793
slow,post_lag,8,0.001,0.5_to_1,55686,3.591567000682398e-05,0.0,0.000183463676218,1.04417639256,1.06865588868
slow,post_lag,8,0.001,1_to_2,28295,0.0,0.0,0.969853018672,0.993248913738,1.0
slow,post_lag,8,0.001,lt_0.5,62961,0.0,0.0,0.00012107020269,1.02103899363,1.04122011983
slow,post_lag,8,1e-05,0.5_to_1,55686,0.0,0.0,1.25435321099e-05,1.04410979369,1.06837824637
slow,post_lag,8,1e-05,1_to_2,28295,0.0,0.0,0.970625822525,0.993248902878,1.0
slow,post_lag,8,1e-05,lt_0.5,62961,0.0,0.0,1.34891138737e-06,1.02105485622,1.04151164252
slow,post_lag,8,1e-08,0.5_to_1,55686,0.0,0.0,7.03712724859e-06,1.04410451477,1.068381317
slow,post_lag,8,1e-08,1_to_2,28295,0.0,0.0,0.970633447685,0.993248902761,1.0
slow,post_lag,8,1e-08,lt_0.5,62961,0.0,0.0,9.15800668633e-09,1.02105494634,1.04151157489
slow,post_lag,16,0,0.5_to_1,62961,0.0,0.0,2.33195407429e-09,1.02150783755,1.04038336922
slow,post_lag,16,0,1_to_2,55686,0.0,0.0,0.499923120157,0.99999982976,1.00008512523
slow,post_lag,16,0,ge_2,28295,0.5001236967662132,0.5001236967662132,0.00245478103475,0.0297982602111,1.00000000167
slow,post_lag,16,0.001,0.5_to_1,62961,0.0,0.0,4.78546347653e-05,1.0215229582,1.04029355695
slow,post_lag,16,0.001,1_to_2,55686,0.0,0.0,0.500152416918,0.999999387078,1.00003987921
slow,post_lag,16,0.001,ge_2,28295,0.5001236967662132,0.5001236967662132,0.00264524488307,0.0323462216059,1.0000000017
slow,post_lag,16,1e-05,0.5_to_1,62961,0.0,0.0,5.04107931953e-07,1.02150793226,1.04038271542
slow,post_lag,16,1e-05,1_to_2,55686,0.0,0.0,0.500005788086,0.999999829743,1.000085118
slow,post_lag,16,1e-05,ge_2,28295,0.5001236967662132,0.5001236967662132,0.00245659247339,0.0298229148207,1.00000000167
slow,post_lag,16,1e-08,0.5_to_1,62961,0.0,0.0,4.33828462043e-09,1.02150783881,1.04038336812
slow,post_lag,16,1e-08,1_to_2,55686,0.0,0.0,0.499923125645,0.99999982976,1.00008512523
slow,post_lag,16,1e-08,ge_2,28295,0.5001236967662132,0.5001236967662132,0.00245478282059,0.0297982841691,1.00000000167
slow,post_lag,32,0,1_to_2,62961,0.0,0.0,0.114543962415,0.999997609279,1.00142428085
slow,post_lag,32,0,ge_2,83981,0.3369214465176647,0.3369214465176647,0.325746187541,0.994386821656,1.00000001284
slow,post_lag,32,0.001,1_to_2,62961,0.0,0.0,0.426146578205,1.0,1.00000897452
slow,post_lag,32,0.001,ge_2,83981,0.33682618687560284,0.3369214465176647,0.32331704292,0.994386799952,1.0000000148
slow,post_lag,32,1e-05,1_to_2,62961,0.0,0.0,0.39264674866,1.0,1.00002043427
slow,post_lag,32,1e-05,ge_2,83981,0.3369214465176647,0.3369214465176647,0.325724484684,0.994386821324,1.00000001285
slow,post_lag,32,1e-08,1_to_2,62961,0.0,0.0,0.114571735288,0.999998333453,1.00142401408
slow,post_lag,32,1e-08,ge_2,83981,0.3369214465176647,0.3369214465176647,0.325746165382,0.994386821656,1.00000001284
slow,post_lag,64,0,ge_2,146942,0.19255896884485035,0.19255896884485035,0.190813960806,0.946862913351,1.00000084503
slow,post_lag,64,0.001,ge_2,146942,0.19255896884485035,0.19255896884485035,0.293163661219,0.946862974744,1.00000072797
slow,post_lag,64,1e-05,ge_2,146942,0.19255896884485035,0.19255896884485035,0.266715361916,0.946862974744,1.00000084367
slow,post_lag,64,1e-08,ge_2,146942,0.19255896884485035,0.19255896884485035,0.190813961802,0.946862913353,1.00000084503
two_scale,origin,8,0,0.5_to_1,44564,0.0,0.0,0.974642505116,0.435237800696,0.505795692096
two_scale,origin,8,0,1_to_2,25356,0.0,0.0,0.833464787704,0.148075557894,0.353270364403
two_scale,origin,8,0,ge_2,12095,0.0,1.0,0.790158454336,0.0647186747267,0.0647186747267
two_scale,origin,8,0,lt_0.5,45096,0.0,0.0,0.992590398722,0.452000322171,0.466562778303
two_scale,origin,8,0.001,0.5_to_1,44564,0.0,0.0,0.975202844229,0.435237800696,0.505795692096
two_scale,origin,8,0.001,1_to_2,25356,0.0,0.0,0.833742941172,0.148075557897,0.353270364403
two_scale,origin,8,0.001,ge_2,12095,0.0,1.0,0.790153563477,0.0647186747267,0.0647186747268
two_scale,origin,8,0.001,lt_0.5,45096,0.0,0.0,0.992936193148,0.452000322171,0.466562778303
two_scale,origin,8,1e-05,0.5_to_1,44564,0.0,0.0,0.974648762585,0.435237800696,0.505795692096
two_scale,origin,8,1e-05,1_to_2,25356,0.0,0.0,0.833467918108,0.148075557894,0.353270364403
two_scale,origin,8,1e-05,ge_2,12095,0.0,1.0,0.790158438187,0.0647186747267,0.0647186747267
two_scale,origin,8,1e-05,lt_0.5,45096,0.0,0.0,0.992594808477,0.452000322171,0.466562778303
two_scale,origin,8,1e-08,0.5_to_1,44564,0.0,0.0,0.974642511,0.435237800696,0.505795692096
two_scale,origin,8,1e-08,1_to_2,25356,0.0,0.0,0.833464790429,0.148075557894,0.353270364403
two_scale,origin,8,1e-08,ge_2,12095,0.0,1.0,0.790158454312,0.0647186747267,0.0647186747267
two_scale,origin,8,1e-08,lt_0.5,45096,0.0,0.0,0.992590403315,0.452000322171,0.466562778303
two_scale,origin,16,0,0.5_to_1,45096,0.0,0.0,0.00843890487634,0.676238431757,0.826389622411
two_scale,origin,16,0,1_to_2,44564,0.0,0.0,0.838510731732,0.330292392014,0.795769798622
two_scale,origin,16,0,ge_2,37451,0.0,0.5477824357160023,0.8121423457,0.0612049661218,0.224248844274
two_scale,origin,16,0.001,0.5_to_1,45096,2.2174915735320206e-05,0.0,0.0139953643863,0.682199806107,0.831109633262
two_scale,origin,16,0.001,1_to_2,44564,0.0,0.0,0.839233655772,0.330292392014,0.801307256892
two_scale,origin,16,0.001,ge_2,37451,0.0,0.5477824357160023,0.812073900355,0.0612049661218,0.224248844274
two_scale,origin,16,1e-05,0.5_to_1,45096,0.0,0.0,0.00830139272444,0.676312831833,0.826317195641
two_scale,origin,16,1e-05,1_to_2,44564,0.0,0.0,0.83851820992,0.330292392014,0.795709408785
two_scale,origin,16,1e-05,ge_2,37451,0.0,0.5477824357160023,0.812141823665,0.0612049661218,0.224248844274
two_scale,origin,16,1e-08,0.5_to_1,45096,0.0,0.0,0.0084387690853,0.67623849921,0.826389555235
two_scale,origin,16,1e-08,1_to_2,44564,0.0,0.0,0.838510739535,0.330292392014,0.795769736093
two_scale,origin,16,1e-08,ge_2,37451,0.0,0.5477824357160023,0.812142345172,0.0612049661218,0.224248844274
two_scale,origin,32,0,1_to_2,45096,0.0,0.0,0.880310348882,0.561351823724,0.620256875353
two_scale,origin,32,0,ge_2,82015,0.0,0.38812412363592025,0.802740131101,0.150856623522,0.296774946656
two_scale,origin,32,0.001,1_to_2,45096,0.0,0.0,0.880879286198,0.561351823724,0.620256875353
two_scale,origin,32,0.001,ge_2,82015,0.0,0.38812412363592025,0.802696319127,0.150856623522,0.296774946656
two_scale,origin,32,1e-05,1_to_2,45096,0.0,0.0,0.880317037405,0.561351823724,0.620256875353
two_scale,origin,32,1e-05,ge_2,82015,0.0,0.38812412363592025,0.802739758689,0.150856623522,0.296774946656
two_scale,origin,32,1e-08,1_to_2,45096,0.0,0.0,0.880310355683,0.561351823724,0.620256875353
two_scale,origin,32,1e-08,ge_2,82015,0.0,0.38812412363592025,0.802740130634,0.150856623522,0.296774946656
two_scale,origin,64,0,ge_2,127111,0.0,0.3370676023318202,0.688651597226,0.185453939648,0.543371502471
two_scale,origin,64,0.001,ge_2,127111,0.0,0.3370676023318202,0.688282527666,0.185453939648,0.543371502471
two_scale,origin,64,1e-05,ge_2,127111,0.0,0.3370676023318202,0.688649055392,0.185453939648,0.543371502471
two_scale,origin,64,1e-08,ge_2,127111,0.0,0.3370676023318202,0.688651599504,0.185453939648,0.543371502471
two_scale,post_lag,8,0,0.5_to_1,44564,0.0,0.0,0.890890564674,0.434755253089,0.490301993296
two_scale,post_lag,8,0,1_to_2,25356,0.0,0.0,0.591407071213,0.189410824361,0.336666545688
two_scale,post_lag,8,0,ge_2,12095,0.0,1.0,0.670022429004,0.0847991309761,0.0847991309761
two_scale,post_lag,8,0,lt_0.5,45096,0.0,0.0,0.952272094693,0.453452046765,0.469742276701
two_scale,post_lag,8,0.001,0.5_to_1,44564,0.0,0.0,0.891504467551,0.43475525309,0.490301993295
two_scale,post_lag,8,0.001,1_to_2,25356,0.0,0.0,0.591626462254,0.189410865349,0.336666546457
two_scale,post_lag,8,0.001,ge_2,12095,0.0,1.0,0.670027162499,0.0847991309755,0.0847991309992
two_scale,post_lag,8,0.001,lt_0.5,45096,0.0,0.0,0.952781181,0.453452046765,0.469742276701
two_scale,post_lag,8,1e-05,0.5_to_1,44564,0.0,0.0,0.890896576285,0.434755253089,0.490301993296
two_scale,post_lag,8,1e-05,1_to_2,25356,0.0,0.0,0.591409243258,0.189410824768,0.336666545693
two_scale,post_lag,8,1e-05,ge_2,12095,0.0,1.0,0.670022406692,0.0847991309761,0.0847991309763
two_scale,post_lag,8,1e-05,lt_0.5,45096,0.0,0.0,0.952276743553,0.453452046765,0.469742276701
two_scale,post_lag,8,1e-08,0.5_to_1,44564,0.0,0.0,0.890890570966,0.434755253089,0.490301993296
two_scale,post_lag,8,1e-08,1_to_2,25356,0.0,0.0,0.591407073794,0.189410824361,0.336666545688
two_scale,post_lag,8,1e-08,ge_2,12095,0.0,1.0,0.670022429002,0.0847991309761,0.0847991309761
two_scale,post_lag,8,1e-08,lt_0.5,45096,0.0,0.0,0.952272099928,0.453452046765,0.469742276701
two_scale,post_lag,16,0,0.5_to_1,45096,0.0,0.0,0.0125736218548,0.690145405592,0.837819462426
two_scale,post_lag,16,0,1_to_2,44564,0.0,0.0,0.654842704175,0.314699018308,0.821693635097
two_scale,post_lag,16,0,ge_2,37451,0.0,0.5477824357160023,0.572096278295,0.0795641427522,0.24038602464
two_scale,post_lag,16,0.001,0.5_to_1,45096,0.0003547986517651233,0.0,0.0229692121111,0.700184468549,0.857939644447
two_scale,post_lag,16,0.001,1_to_2,44564,0.0,0.0,0.655593393341,0.314699018308,0.84246339816
two_scale,post_lag,16,0.001,ge_2,37451,0.0,0.5477824357160023,0.572239677635,0.0795641427638,0.240386024448
two_scale,post_lag,16,1e-05,0.5_to_1,45096,0.0,0.0,0.0124407622851,0.690261482657,0.837715112351
two_scale,post_lag,16,1e-05,1_to_2,44564,0.0,0.0,0.654850432706,0.314699018308,0.821580873798
two_scale,post_lag,16,1e-05,ge_2,37451,0.0,0.5477824357160023,0.572097605463,0.0795641427524,0.240386024638
two_scale,post_lag,16,1e-08,0.5_to_1,45096,0.0,0.0,0.0125734906913,0.690145501689,0.837819362404
two_scale,post_lag,16,1e-08,1_to_2,44564,0.0,0.0,0.654842712033,0.314699018308,0.821693530698
two_scale,post_lag,16,1e-08,ge_2,37451,0.0,0.5477824357160023,0.572096279649,0.0795641427522,0.24038602464
two_scale,post_lag,32,0,1_to_2,45096,0.0,0.0,0.772307943076,0.552006616202,0.581394783852
two_scale,post_lag,32,0,ge_2,82015,0.24065110040846185,0.38812412363592025,0.553250929264,0.190286381501,0.303067382478
two_scale,post_lag,32,0.001,1_to_2,45096,0.0,0.0,0.77323265976,0.552006616202,0.581394783852
two_scale,post_lag,32,0.001,ge_2,82015,0.2496006828019265,0.38812412363592025,0.553631897113,0.190286381506,0.303067382478
two_scale,post_lag,32,1e-05,1_to_2,45096,0.0,0.0,0.772316868247,0.552006616202,0.581394783852
two_scale,post_lag,32,1e-05,ge_2,82015,0.24065110040846185,0.38812412363592025,0.553264684022,0.190286381501,0.303067382478
two_scale,post_lag,32,1e-08,1_to_2,45096,0.0,0.0,0.772307952508,0.552006616202,0.581394783852
two_scale,post_lag,32,1e-08,ge_2,82015,0.24065110040846185,0.38812412363592025,0.553250943558,0.190286381501,0.303067382478
two_scale,post_lag,64,0,ge_2,127111,0.3370676023318202,0.3370676023318202,0.340382114489,0.219877871494,0.517730355231
two_scale,post_lag,64,0.001,ge_2,127111,0.22918551502230333,0.3370676023318202,0.390664124566,0.219877871494,0.517730355231
two_scale,post_lag,64,1e-05,ge_2,127111,0.2910841705281211,0.3370676023318202,0.340516753721,0.219877871494,0.517730355231
two_scale,post_lag,64,1e-08,ge_2,127111,0.3370676023318202,0.3370676023318202,0.34038211681,0.219877871494,0.517730355231
